fixture_id,season_id,competition_id,actual_result,actual_score,v4_p_h,v4_p_d,v4_p_a,e10_p_h,e10_p_d,e10_p_a,abs_elo_diff,lambda_home,lambda_away
116370401,4675,477,H,4-0,0.5911,0.2167,0.1922,0.5829,0.2331,0.184,168.4,1.95,1.016
116370402,4675,477,A,1-4,0.203,0.2035,0.5936,0.1903,0.2396,0.5701,28.8,1.186,2.149
116370406,4675,477,A,0-1,0.4363,0.2325,0.3313,0.428,0.2491,0.323,214.6,1.723,1.477
116370407,4675,477,A,0-1,0.127,0.183,0.6899,0.1201,0.1969,0.683,158.8,0.845,2.239
116370409,4675,477,H,3-2,0.1376,0.1731,0.6893,0.1314,0.1856,0.683,148.1,1.009,2.446
116370411,4629,200,D,1-1,0.7931,0.1314,0.0755,0.7882,0.1412,0.0706,502.2,2.781,0.761
116370413,4724,499,H,1-0,0.464,0.2514,0.2846,0.452,0.2744,0.2736,110.3,1.556,1.164
116920493,4629,200,A,1-3,0.342,0.2651,0.393,0.3218,0.3069,0.3713,45.7,1.232,1.341
116920494,4629,200,H,1-0,0.4936,0.2368,0.2696,0.4833,0.2568,0.26,122.8,1.729,1.219
116920495,4675,477,H,3-1,0.2896,0.2282,0.4822,0.2781,0.2535,0.4684,79.4,1.371,1.825
116920496,4629,200,H,2-0,0.5481,0.2261,0.2258,0.5397,0.243,0.2174,158.2,1.862,1.116
116920497,4629,200,D,0-0,0.3886,0.2663,0.3451,0.3685,0.3053,0.3262,55.0,1.323,1.231
116920498,4629,200,D,0-0,0.4407,0.2563,0.303,0.4274,0.2817,0.2908,98.5,1.486,1.188
116920509,4675,477,A,1-3,0.4801,0.2397,0.2802,0.469,0.261,0.27,113.0,1.689,1.236
116920512,4629,200,H,4-3,0.6743,0.197,0.1287,0.6668,0.212,0.1212,335.2,2.058,0.767
117383945,4724,499,A,1-2,0.1417,0.1962,0.662,0.1343,0.2111,0.6546,280.2,0.858,2.108
117383946,4724,499,H,1-0,0.4704,0.2546,0.275,0.4607,0.2739,0.2653,197.5,1.533,1.11
117383947,4630,423,D,2-2,0.1354,0.1693,0.6953,0.1293,0.1813,0.6893,154.8,1.026,2.503
117383948,4724,499,A,1-2,0.3935,0.2749,0.3316,0.376,0.3087,0.3153,73.7,1.272,1.144
117383949,4724,499,H,2-1,0.2396,0.2448,0.5155,0.2303,0.2634,0.5062,178.0,1.044,1.651
117383950,4630,423,D,2-2,0.1388,0.1643,0.6969,0.1318,0.1839,0.6843,77.0,1.107,2.617
117383951,4724,499,A,2-4,0.2613,0.247,0.4917,0.2424,0.2937,0.464,18.6,1.112,1.62
117383952,4724,499,D,0-0,0.221,0.2298,0.5492,0.2116,0.2498,0.5386,120.4,1.065,1.815
117383953,4724,499,H,3-2,0.2959,0.2712,0.4329,0.2756,0.3165,0.4079,39.8,1.072,1.357
117383954,4724,499,H,3-0,0.6699,0.1918,0.1383,0.6626,0.2063,0.131,394.6,2.157,0.864
117383955,4724,499,D,2-2,0.3588,0.2589,0.3824,0.3367,0.3039,0.3594,30.5,1.318,1.369
117383961,4630,423,H,3-1,0.6308,0.1996,0.1695,0.6234,0.2145,0.1621,278.7,2.138,1.014
117383998,4630,423,A,0-1,0.4095,0.2364,0.3541,0.3874,0.2788,0.3338,7.1,1.633,1.504
117384002,4630,423,A,1-2,0.4387,0.2466,0.3147,0.4237,0.275,0.3013,79.4,1.574,1.296
117384003,4630,423,H,2-1,0.2678,0.2323,0.4999,0.251,0.2733,0.4757,26.1,1.249,1.785
117384004,4630,423,H,1-0,0.5268,0.2372,0.236,0.5178,0.2552,0.227,201.4,1.734,1.08
117384007,4630,423,A,0-3,0.2032,0.2105,0.5862,0.1943,0.2308,0.5749,101.3,1.125,2.047
117384008,4630,423,D,3-3,0.6179,0.2001,0.182,0.6106,0.2147,0.1747,235.2,2.16,1.088
117384009,4630,423,A,2-4,0.1269,0.1859,0.6873,0.1198,0.2,0.6802,280.5,0.824,2.198
118459767,4634,419,H,2-1,0.5014,0.2551,0.2435,0.4917,0.2745,0.2338,193.7,1.549,0.996
118781391,4634,419,A,0-1,0.1787,0.2343,0.587,0.1699,0.252,0.5781,236.5,0.841,1.739
118781392,4634,419,A,0-1,0.1452,0.2069,0.6479,0.1373,0.2227,0.64,230.3,0.813,1.984
118781393,4634,419,D,0-0,0.3846,0.277,0.3384,0.3662,0.3128,0.321,68.5,1.242,1.147
118781394,4634,419,H,3-1,0.4942,0.2377,0.268,0.4845,0.2568,0.2587,136.6,1.719,1.205
119319770,4634,419,D,2-2,0.6769,0.1954,0.1276,0.6695,0.2103,0.1202,367.5,2.075,0.769
119319771,4634,419,H,2-0,0.3683,0.2719,0.3598,0.3428,0.3227,0.3345,16.8,1.244,1.226
119319772,4634,419,A,0-2,0.4551,0.2638,0.2811,0.4411,0.2902,0.2687,98.4,1.44,1.072
119319774,4634,419,D,1-1,0.5036,0.2452,0.2512,0.4943,0.2639,0.2418,160.8,1.643,1.086
119746182,4724,499,D,2-2,0.6241,0.2071,0.1687,0.6163,0.2228,0.1609,334.2,2.034,0.953
119746186,4724,499,D,2-2,0.8202,0.119,0.0607,0.8157,0.128,0.0562,547.6,2.864,0.676
119746187,4629,200,H,4-3,0.3483,0.2562,0.3954,0.3313,0.2914,0.3773,61.1,1.313,1.416
119746189,4675,477,H,5-0,0.846,0.1021,0.0518,0.8422,0.1097,0.0481,427.2,3.139,0.701
119746190,4675,477,A,0-1,0.2968,0.2311,0.4721,0.2826,0.2631,0.4543,55.8,1.372,1.782
119746191,4724,499,D,3-3,0.2027,0.2222,0.5751,0.1943,0.239,0.5668,222.2,1.032,1.894
119746192,4629,200,D,1-1,0.299,0.2516,0.4494,0.2779,0.2998,0.4223,4.4,1.208,1.539
119746193,4724,499,D,2-2,0.7218,0.1651,0.1131,0.7156,0.1774,0.107,348.3,2.452,0.867
119746205,4629,200,A,1-2,0.4961,0.244,0.2599,0.4868,0.2625,0.2506,204.5,1.652,1.127
119746207,4724,499,D,0-0,0.6157,0.2184,0.1659,0.6074,0.235,0.1576,212.4,1.892,0.864
119746208,4675,477,H,3-0,0.5983,0.209,0.1927,0.5906,0.2245,0.1849,162.8,2.052,1.078
119746209,4724,499,D,0-0,0.3553,0.2809,0.3638,0.3298,0.3322,0.338,22.6,1.161,1.178
119746210,4629,200,H,3-1,0.3826,0.2695,0.3479,0.3663,0.3015,0.3322,77.6,1.289,1.216
119746211,4675,477,D,1-1,0.4127,0.2475,0.3398,0.3883,0.2936,0.3181,7.3,1.524,1.361
119746212,4675,477,A,1-2,0.2552,0.2232,0.5217,0.2464,0.2413,0.5122,124.4,1.274,1.906
119746213,4675,477,H,4-1,0.5034,0.2354,0.2612,0.4882,0.2627,0.2491,79.8,1.749,1.196
119746214,4675,477,H,3-0,0.7017,0.1726,0.1257,0.6953,0.1854,0.1193,322.1,2.394,0.913
119746215,4675,477,H,2-0,0.8363,0.1041,0.0596,0.8326,0.1114,0.0559,382.4,3.236,0.815
119746216,4724,499,H,1-0,0.4619,0.2601,0.278,0.4469,0.288,0.2651,89.7,1.477,1.085
119746222,4629,200,H,2-1,0.1901,0.224,0.5859,0.1816,0.241,0.5774,176.7,0.956,1.86
119746223,4724,499,H,4-1,0.6292,0.2107,0.1601,0.6212,0.2267,0.1521,381.1,1.972,0.878
119746224,4675,477,H,2-0,0.5348,0.2375,0.2277,0.5178,0.2668,0.2154,76.1,1.73,1.043
119746228,4634,419,A,0-1,0.3779,0.2803,0.3418,0.3588,0.3176,0.3236,65.6,1.208,1.135
119746229,4724,499,D,1-1,0.5467,0.2402,0.2131,0.5375,0.2585,0.204,209.4,1.699,0.963
120119553,4629,200,A,0-1,0.4477,0.2658,0.2866,0.4376,0.2859,0.2765,169.0,1.416,1.077
120971825,4634,419,D,1-1,0.6407,0.2105,0.1489,0.6327,0.2265,0.1409,378.6,1.951,0.815
120971827,4630,423,H,6-0,0.5383,0.2253,0.2364,0.5299,0.242,0.228,191.2,1.875,1.171
120971828,4630,423,A,0-2,0.7077,0.1693,0.123,0.7015,0.1818,0.1167,266.8,2.436,0.918
120971829,4630,423,A,0-2,0.3504,0.2372,0.4124,0.3418,0.2544,0.4038,150.7,1.486,1.629
120971830,4630,423,A,0-1,0.8464,0.1006,0.053,0.8428,0.1079,0.0493,431.2,3.207,0.739
120971831,4630,423,D,2-2,0.4884,0.2305,0.2811,0.4641,0.2722,0.2637,15.8,1.801,1.318
120971832,4630,423,D,2-2,0.4324,0.2559,0.3118,0.4125,0.2928,0.2947,56.3,1.479,1.217
120971833,4630,423,H,5-1,0.8787,0.082,0.0393,0.8757,0.088,0.0363,503.1,3.475,0.69
120971834,4630,423,D,1-1,0.2427,0.2384,0.5189,0.2319,0.2621,0.506,99.8,1.099,1.719
120971835,4630,423,H,2-0,0.6599,0.1905,0.1496,0.6528,0.2047,0.1424,280.3,2.213,0.952
120971836,4630,423,H,4-0,0.4024,0.2361,0.3615,0.3869,0.2664,0.3467,62.7,1.623,1.528
121312075,4634,419,H,4-1,0.599,0.2224,0.1785,0.5906,0.2393,0.1701,315.4,1.865,0.907
121312076,4634,419,A,1-2,0.3789,0.283,0.338,0.3625,0.3151,0.3223,82.0,1.194,1.111
121312078,4634,419,H,2-1,0.3967,0.2842,0.3191,0.3779,0.3201,0.302,70.5,1.217,1.061
121312079,4634,419,H,4-1,0.4074,0.2712,0.3214,0.39,0.3045,0.3055,74.5,1.32,1.14
121409099,4630,423,A,1-5,0.3276,0.2426,0.4298,0.3095,0.2818,0.4087,38.4,1.369,1.601
121409100,4630,423,A,0-2,0.1397,0.1878,0.6725,0.1327,0.2019,0.6654,161.4,0.903,2.219
121409101,4630,423,A,1-4,0.3145,0.2509,0.4346,0.2968,0.2895,0.4137,47.9,1.261,1.526
121959719,4634,419,H,3-2,0.5563,0.2299,0.2138,0.5476,0.2473,0.2051,147.6,1.811,1.032
121959721,4634,419,A,1-2,0.2903,0.2483,0.4614,0.2793,0.2712,0.4495,108.7,1.205,1.583
121959722,4634,419,D,1-1,0.294,0.2687,0.4373,0.272,0.3187,0.4093,21.2,1.081,1.381
121959723,4634,419,H,2-0,0.2226,0.2473,0.5301,0.2132,0.2661,0.5207,188.3,0.961,1.629
121959725,4675,477,D,1-1,0.2459,0.2183,0.5357,0.2328,0.251,0.5162,48.2,1.277,1.972
121959726,4630,423,A,1-3,0.1932,0.2023,0.6045,0.1859,0.2169,0.5972,152.6,1.139,2.15
121959728,4630,423,H,5-2,0.4268,0.2538,0.3193,0.4061,0.2924,0.3015,49.8,1.489,1.253
121959729,4630,423,H,3-1,0.507,0.2295,0.2634,0.4986,0.2464,0.255,246.9,1.821,1.254
121959730,4630,423,H,2-0,0.4042,0.2558,0.34,0.3921,0.2796,0.3283,107.1,1.435,1.295
122547982,4634,419,H,2-1,0.4841,0.2602,0.2557,0.4742,0.2799,0.2458,154.7,1.495,1.01
122547983,4629,200,H,4-1,0.6299,0.1941,0.1761,0.6229,0.208,0.1691,325.7,2.238,1.103
122547984,4724,499,A,1-2,0.2836,0.2476,0.4688,0.2638,0.2942,0.442,14.9,1.187,1.597
122547985,4675,477,D,1-1,0.3737,0.2474,0.3789,0.3645,0.2659,0.3697,161.7,1.448,1.459
122547986,4629,200,D,2-2,0.3152,0.2538,0.431,0.2939,0.3009,0.4052,17.2,1.242,1.495
122547987,4724,499,A,0-2,0.1822,0.2237,0.594,0.1734,0.2423,0.5843,133.7,0.918,1.854
122547988,4629,200,A,0-2,0.4445,0.2426,0.3129,0.4268,0.2754,0.2978,60.8,1.622,1.324
122547989,4675,477,H,2-1,0.1808,0.2036,0.6156,0.1722,0.2235,0.6043,101.4,1.052,2.107
122547990,4724,499,D,0-0,0.5631,0.2365,0.2004,0.5541,0.2545,0.1914,232.4,1.732,0.929
122547991,4629,200,A,0-1,0.4763,0.2547,0.269,0.4666,0.2741,0.2593,169.5,1.536,1.088
122547992,4629,200,A,1-2,0.4316,0.2533,0.3152,0.4189,0.2778,0.3033,101.5,1.501,1.246
122547993,4629,200,H,1-0,0.5932,0.2236,0.1832,0.5847,0.2406,0.1747,239.1,1.857,0.923
122547994,4724,499,A,0-3,0.385,0.2608,0.3542,0.3693,0.2918,0.3389,77.1,1.359,1.292
122547995,4629,200,H,1-0,0.6763,0.1916,0.132,0.6691,0.2062,0.1247,311.1,2.138,0.822
122547996,4724,499,H,1-0,0.4186,0.2682,0.3132,0.3987,0.3055,0.2958,61.1,1.359,1.138
122547997,4675,477,A,1-5,0.1336,0.1753,0.6911,0.127,0.1892,0.6838,138.6,0.956,2.389
122547998,4724,499,H,1-0,0.1689,0.2141,0.617,0.1603,0.2325,0.6072,126.3,0.907,1.947
122547999,4629,200,A,0-3,0.2969,0.2595,0.4435,0.2824,0.2911,0.4266,75.8,1.147,1.462
122548000,4675,477,A,1-2,0.1674,0.1948,0.6378,0.1587,0.2165,0.6248,87.1,1.039,2.204
122548001,4675,477,H,4-3,0.3511,0.2311,0.4177,0.3392,0.2557,0.4051,81.1,1.551,1.708
122548002,4675,477,A,0-2,0.5481,0.229,0.2229,0.5395,0.2463,0.2143,177.2,1.825,1.08
122548003,4675,477,H,1-0,0.4637,0.2421,0.2942,0.4547,0.2602,0.2851,148.6,1.648,1.266
122548004,4629,200,H,3-0,0.5905,0.2254,0.1841,0.5819,0.2426,0.1755,236.9,1.838,0.917
122548005,4724,499,D,2-2,0.2574,0.2657,0.4769,0.2474,0.2857,0.4669,171.6,0.985,1.445
122548006,4675,477,H,3-1,0.4526,0.2479,0.2996,0.4432,0.2666,0.2902,170.9,1.578,1.238
122548007,4724,499,A,0-1,0.3223,0.2677,0.4101,0.3035,0.3076,0.3889,53.0,1.165,1.35
122548008,4724,499,A,1-2,0.3169,0.2426,0.4405,0.2968,0.2872,0.4159,11.8,1.337,1.616
122548009,4724,499,A,1-3,0.3574,0.2619,0.3807,0.3459,0.285,0.3691,116.1,1.292,1.342
125353401,4629,200,H,2-1,0.4439,0.2516,0.3045,0.425,0.2863,0.2887,61.2,1.532,1.226
125353402,4634,419,D,1-1,0.4688,0.2578,0.2734,0.4584,0.2784,0.2633,144.7,1.503,1.084
125353403,4675,477,A,0-1,0.3188,0.247,0.4342,0.2981,0.2927,0.4092,13.2,1.306,1.563
125353404,4629,200,H,3-2,0.3352,0.2362,0.4287,0.3155,0.2787,0.4058,9.0,1.452,1.669
125353405,4634,419,H,3-0,0.4723,0.2528,0.2749,0.4627,0.2721,0.2652,212.4,1.55,1.121
125353406,4675,477,D,1-1,0.5646,0.2311,0.2043,0.5558,0.2487,0.1955,160.1,1.791,0.979
125353407,4629,200,A,4-5,0.3808,0.2579,0.3613,0.3695,0.2803,0.3502,119.2,1.373,1.331
125353409,4634,419,H,3-0,0.3418,0.2731,0.3852,0.3181,0.3221,0.3598,26.5,1.179,1.269
125353410,4675,477,D,0-0,0.5051,0.2335,0.2614,0.4929,0.2561,0.2509,99.8,1.772,1.213
125353411,4629,200,H,4-1,0.2917,0.2616,0.4467,0.27,0.3116,0.4185,12.6,1.118,1.449
125353412,4629,200,A,1-2,0.3177,0.2514,0.4309,0.2963,0.2984,0.4053,12.7,1.267,1.517
125353413,4629,200,A,1-3,0.3301,0.2727,0.3972,0.307,0.3216,0.3714,26.9,1.153,1.293
125353416,4634,419,D,1-1,0.398,0.2836,0.3184,0.3746,0.3278,0.2976,47.3,1.223,1.062
125353417,4629,200,A,1-2,0.2135,0.2341,0.5524,0.2046,0.2519,0.5435,156.0,1.002,1.763
125353425,4629,200,D,3-3,0.7452,0.1552,0.0996,0.7394,0.1669,0.0938,476.3,2.534,0.821
125353426,4634,419,A,0-1,0.2582,0.2469,0.4949,0.247,0.271,0.482,101.5,1.101,1.623
125353427,4675,477,D,2-2,0.6523,0.1856,0.162,0.6457,0.1989,0.1554,246.3,2.332,1.083
125353428,4634,419,H,3-1,0.4702,0.2516,0.2782,0.4606,0.2708,0.2686,149.9,1.56,1.14
125353429,4634,419,H,3-0,0.3548,0.2756,0.3696,0.3336,0.3183,0.348,48.2,1.192,1.223
125353430,4675,477,A,0-3,0.5555,0.2266,0.2178,0.5456,0.2457,0.2087,127.0,1.851,1.074
125353431,4675,477,A,1-2,0.417,0.2518,0.3312,0.4075,0.2708,0.3217,164.0,1.492,1.303
125353432,4675,477,H,4-1,0.5494,0.22,0.2306,0.5346,0.2456,0.2198,78.4,1.943,1.188
125353433,4675,477,H,2-1,0.7191,0.1574,0.1235,0.7136,0.1683,0.118,271.5,2.662,1.036
125353434,4634,419,H,4-2,0.6316,0.2108,0.1576,0.6236,0.2269,0.1496,322.5,1.965,0.863
125353437,4629,200,D,1-1,0.5383,0.2352,0.2265,0.5294,0.253,0.2176,229.2,1.755,1.053
125353438,4634,419,A,1-3,0.3337,0.2671,0.3992,0.3125,0.3117,0.3758,38.2,1.198,1.337
125353439,4675,477,H,3-2,0.4718,0.2326,0.2956,0.4499,0.2714,0.2787,32.0,1.763,1.353
125353442,4629,200,D,2-2,0.4479,0.2557,0.2964,0.4361,0.2786,0.2853,114.0,1.5,1.171
125353445,4629,200,H,1-0,0.4352,0.2468,0.3179,0.4225,0.2714,0.3061,96.3,1.566,1.304
125353446,4629,200,A,1-4,0.1365,0.1781,0.6854,0.13,0.1912,0.6788,275.9,0.956,2.356
125353449,4634,419,A,0-2,0.3083,0.2573,0.4344,0.2925,0.2915,0.416,65.7,1.196,1.469
126918030,4630,423,D,2-2,0.1198,0.1579,0.7223,0.1142,0.1691,0.7167,145.0,0.994,2.626
126918577,4630,423,D,1-1,0.6026,0.2028,0.1946,0.5953,0.2175,0.1872,331.8,2.144,1.142
126918579,4630,423,H,5-1,0.7955,0.1267,0.0778,0.7909,0.1358,0.0733,416.8,2.915,0.837
126918589,4630,423,H,2-1,0.5263,0.2315,0.2421,0.5177,0.2489,0.2334,160.3,1.799,1.147
126919011,4630,423,D,1-1,0.4785,0.2395,0.282,0.4663,0.2625,0.2712,101.4,1.689,1.244
126919603,4630,423,H,1-0,0.3885,0.256,0.3555,0.3724,0.2877,0.3399,72.0,1.404,1.332
126919771,4630,423,D,2-2,0.4739,0.2244,0.3017,0.4661,0.24,0.2939,183.3,1.87,1.457
126982275,4630,423,A,0-2,0.1006,0.1528,0.7466,0.095,0.1641,0.7409,313.1,0.852,2.587
126982279,4630,423,A,2-3,0.2108,0.2047,0.5845,0.1992,0.2358,0.5649,47.9,1.221,2.143
126982285,4630,423,H,3-0,0.4358,0.2436,0.3206,0.4175,0.2778,0.3047,56.5,1.6,1.339
127483019,4724,499,H,3-0,0.5672,0.2273,0.2056,0.5585,0.2445,0.197,207.3,1.836,1.011
127483023,4724,499,H,2-0,0.6986,0.1817,0.1196,0.6917,0.1955,0.1127,394.4,2.226,0.798
127483024,4724,499,D,1-1,0.4395,0.2671,0.2934,0.4153,0.3107,0.274,43.2,1.396,1.089
127483196,4724,499,D,0-0,0.3742,0.2578,0.3681,0.3561,0.2937,0.3502,59.3,1.36,1.347
127483197,4724,499,H,1-0,0.5282,0.246,0.2258,0.5188,0.2647,0.2165,301.7,1.641,0.981
127591072,4724,499,D,1-1,0.6537,0.2063,0.14,0.6459,0.2219,0.1322,303.2,1.979,0.786
127591808,4724,499,H,2-0,0.6532,0.2008,0.1459,0.6456,0.2161,0.1383,303.4,2.061,0.855
127591809,4724,499,D,2-2,0.5383,0.2313,0.2304,0.5273,0.2519,0.2207,114.6,1.801,1.098
127591901,4724,499,H,5-1,0.6474,0.2012,0.1514,0.6398,0.2165,0.1437,284.1,2.07,0.887
127663287,4724,499,H,3-0,0.4205,0.2752,0.3043,0.4096,0.2968,0.2936,148.0,1.312,1.072
128293508,4634,419,H,3-0,0.517,0.2467,0.2363,0.5076,0.2654,0.2269,263.4,1.633,1.019
128293509,4634,419,A,0-1,0.4971,0.256,0.2469,0.4874,0.2754,0.2372,215.6,1.539,1.004
128293510,4675,477,D,1-1,0.3746,0.2537,0.3718,0.3643,0.2743,0.3614,133.9,1.395,1.389
128293511,4634,419,A,0-1,0.429,0.2787,0.2923,0.4185,0.2995,0.2819,192.1,1.3,1.021
128293512,4675,477,A,1-5,0.1809,0.2057,0.6134,0.1723,0.2253,0.6024,105.2,1.036,2.078
128293513,4634,419,H,3-2,0.3888,0.2551,0.356,0.3658,0.3,0.3342,27.6,1.412,1.34
128293514,4675,477,A,3-4,0.3968,0.2499,0.3533,0.3874,0.2687,0.3439,165.4,1.473,1.377
128293515,4634,419,A,0-2,0.3145,0.2702,0.4153,0.291,0.3217,0.3873,11.4,1.129,1.34
128293516,4634,419,A,0-1,0.2507,0.2577,0.4916,0.2393,0.2819,0.4788,108.1,1.007,1.52
128293517,4675,477,D,0-0,0.3873,0.2537,0.3591,0.3629,0.3014,0.3358,5.6,1.421,1.359
128293518,4634,419,H,4-2,0.3077,0.2419,0.4504,0.2879,0.2868,0.4253,10.2,1.313,1.636
128293519,4634,419,H,3-0,0.7892,0.1401,0.0707,0.7839,0.1507,0.0654,511.7,2.562,0.637
128293520,4675,477,H,3-1,0.3128,0.2227,0.4644,0.2959,0.2613,0.4428,7.4,1.516,1.883
128293521,4675,477,D,2-2,0.4096,0.2436,0.3467,0.398,0.2664,0.3355,102.7,1.557,1.415
128293522,4675,477,H,3-0,0.582,0.2213,0.1967,0.5736,0.238,0.1883,206.2,1.899,1.008
128293523,4675,477,H,5-1,0.5964,0.2085,0.1951,0.5887,0.2239,0.1874,350.5,2.063,1.096
128293524,4634,419,H,2-0,0.5862,0.2362,0.1776,0.5773,0.2541,0.1686,247.2,1.719,0.825
128293525,4634,419,A,0-2,0.3083,0.2732,0.4185,0.2844,0.326,0.3896,0.6,1.095,1.323
128293526,4675,477,D,1-1,0.1167,0.1472,0.7361,0.1118,0.1569,0.7313,148.4,1.081,2.835
128991725,4724,499,D,2-2,0.312,0.2606,0.4274,0.29,0.3093,0.4007,16.8,1.185,1.432
128991727,4724,499,H,1-0,0.1041,0.1593,0.7366,0.0981,0.1713,0.7306,362.7,0.831,2.493
129366678,4724,499,D,3-3,0.6355,0.2046,0.1599,0.6277,0.2201,0.1522,346.3,2.048,0.917
129366679,4724,499,D,0-0,0.3557,0.2657,0.3786,0.3429,0.2914,0.3657,101.8,1.26,1.309
129366680,4724,499,D,1-1,0.3641,0.2706,0.3653,0.3426,0.3137,0.3437,44.7,1.245,1.247
129366683,4724,499,H,2-1,0.2464,0.2497,0.5039,0.2312,0.2864,0.4824,57.4,1.039,1.6
129366684,4724,499,A,1-2,0.1603,0.2026,0.6371,0.1527,0.2179,0.6294,237.7,0.934,2.075
129366685,4724,499,D,0-0,0.3252,0.28,0.3948,0.3001,0.3334,0.3665,10.2,1.098,1.24
129529400,4724,499,A,1-2,0.2912,0.2558,0.453,0.2765,0.2881,0.4354,71.6,1.154,1.505
129540182,4629,200,A,1-2,0.4337,0.254,0.3123,0.421,0.2785,0.3005,102.0,1.497,1.232
129540348,4630,423,D,1-1,0.3116,0.2509,0.4375,0.2904,0.2981,0.4114,11.1,1.252,1.53
129540352,4629,200,H,2-0,0.662,0.1924,0.1456,0.6547,0.2069,0.1384,308.8,2.173,0.911
129583808,4629,200,A,3-4,0.5318,0.2341,0.2341,0.523,0.2518,0.2253,176.2,1.769,1.094
129583809,4630,423,H,4-0,0.4233,0.2433,0.3334,0.3991,0.2885,0.3125,0.3,1.584,1.38
129583810,4724,499,D,1-1,0.1979,0.2244,0.5777,0.1876,0.2486,0.5638,92.0,0.992,1.863
129583816,4630,423,H,4-2,0.6991,0.1648,0.136,0.6934,0.1762,0.1303,241.8,2.591,1.076
129583818,4630,423,H,5-0,0.6195,0.197,0.1835,0.6124,0.2112,0.1764,172.7,2.21,1.125
129583819,4630,423,H,1-0,0.4067,0.243,0.3502,0.3837,0.2872,0.3292,12.1,1.558,1.43
129583820,4629,200,D,0-0,0.6193,0.2114,0.1693,0.6113,0.2274,0.1613,291.5,1.981,0.927
129583821,4629,200,A,2-3,0.2251,0.2307,0.5442,0.2146,0.2541,0.5312,96.9,1.078,1.806
129583823,4630,423,H,5-1,0.8556,0.0966,0.0478,0.852,0.1038,0.0442,475.5,3.213,0.689
129583824,4629,200,H,4-1,0.691,0.1797,0.1293,0.6843,0.1932,0.1225,321.4,2.298,0.886
129583826,4630,423,A,1-3,0.2449,0.2322,0.5229,0.2307,0.267,0.5023,53.2,1.154,1.791
129583827,4630,423,A,1-4,0.222,0.22,0.558,0.2131,0.2389,0.548,118.2,1.145,1.937
129583828,4630,423,D,0-0,0.4135,0.2489,0.3377,0.4022,0.2711,0.3267,111.4,1.513,1.344
129583829,4629,200,H,3-1,0.3638,0.267,0.3691,0.3434,0.308,0.3486,49.3,1.269,1.28
129583830,4630,423,H,3-0,0.7445,0.1512,0.1042,0.739,0.1622,0.0987,366.0,2.646,0.903
130052640,4724,499,D,1-1,0.3937,0.2631,0.3432,0.3749,0.2996,0.3255,60.7,1.357,1.249
131508731,4630,423,D,3-3,0.209,0.2071,0.584,0.1954,0.2454,0.5592,19.8,1.188,2.104
131508732,4629,200,A,0-2,0.2797,0.2361,0.4842,0.262,0.2781,0.4598,24.4,1.263,1.731
131508733,4629,200,A,1-2,0.2586,0.258,0.4834,0.2482,0.2793,0.4725,133.2,1.032,1.513
131508734,4629,200,A,0-1,0.2419,0.2322,0.5258,0.2293,0.2622,0.5084,69.3,1.141,1.791
131508735,4629,200,D,1-1,0.4128,0.2484,0.3388,0.3961,0.2804,0.3235,66.7,1.517,1.352
131508736,4629,200,H,2-1,0.5302,0.2431,0.2267,0.5209,0.2616,0.2175,200.1,1.67,1.003
131508737,4629,200,A,1-3,0.6791,0.182,0.1389,0.6723,0.1955,0.1322,394.2,2.304,0.942
131508738,4634,419,H,3-2,0.5999,0.2213,0.1788,0.5914,0.2382,0.1704,328.7,1.878,0.915
131508739,4675,477,A,0-5,0.1427,0.1746,0.6828,0.1364,0.1871,0.6765,253.5,1.037,2.444
131508740,4675,477,H,2-0,0.752,0.1441,0.104,0.7469,0.1541,0.0989,338.6,2.793,0.973
131508741,4630,423,A,0-1,0.1384,0.1704,0.6912,0.1316,0.1871,0.6814,100.3,1.04,2.497
131508742,4675,477,A,0-6,0.3215,0.234,0.4445,0.3024,0.2764,0.4212,2.4,1.43,1.717
131508747,4675,477,H,3-0,0.3191,0.2455,0.4355,0.3093,0.2652,0.4255,135.2,1.319,1.58
131508748,4630,423,A,2-3,0.283,0.2301,0.4869,0.2678,0.2656,0.4666,43.8,1.328,1.805
131508749,4630,423,A,1-3,0.2756,0.2415,0.4828,0.2606,0.2762,0.4632,56.8,1.204,1.671
131508750,4630,423,H,3-1,0.4918,0.2274,0.2808,0.4836,0.2437,0.2726,188.2,1.843,1.345
131508751,4630,423,H,2-1,0.6649,0.1797,0.1554,0.6586,0.1924,0.149,322.5,2.409,1.089
131508752,4630,423,D,1-1,0.5325,0.2227,0.2448,0.5243,0.239,0.2367,176.8,1.911,1.232
131508753,4630,423,H,1-0,0.6636,0.1915,0.1448,0.6564,0.206,0.1376,329.5,2.182,0.911
131508754,4630,423,A,1-2,0.4686,0.2383,0.2931,0.457,0.2604,0.2826,104.3,1.695,1.294
131508755,4675,477,H,3-2,0.4427,0.26,0.2973,0.4218,0.2982,0.2801,55.6,1.456,1.145
131508756,4675,477,D,1-1,0.3908,0.2397,0.3695,0.3701,0.2805,0.3494,26.2,1.56,1.511
131508757,4675,477,D,1-1,0.3944,0.255,0.3506,0.3829,0.2778,0.3393,112.9,1.424,1.328
131508758,4675,477,D,1-1,0.7479,0.151,0.1011,0.7423,0.1621,0.0956,334.7,2.626,0.873
131508759,4630,423,A,0-4,0.1325,0.1715,0.696,0.1263,0.184,0.6898,256.8,0.98,2.448
